,Name,IsFree,Metacritic,PCMinReqsText,PriceFinal,ReleaseDate,DLCCount
6166,Leap of Fate,False,80,Minimum:OS: Win XPProcessor: Core 2 DuoMemory: 4 GB RAMGraphics: Discreet video cardStorage: 2000 MB available spaceSound Card: Yes,15.99,Mar 30 2016,1
5487,FINAL FANTASY IV: THE AFTER YEARS,False,0,Minimum:OS: Windows Vista 7 8Processor: Pentium 4 2.4 GHzMemory: 2 GB RAMDirectX: Version 10Storage: 950 MB available space,15.99,May 11 2015,0
12397,Remind Yourself,False,0,Minimum:OS: Windows 64 bits.Processor: intel(r) core(tm) i5-3317u cpu @ 1.70ghzMemory: 8192 MB RAMGraphics: intel hd 4000DirectX: Version 11Storage: 7 GB available spaceSound Card: Audio Intel(r) High Definition,15.99,Oct 18 2016,0
8599,Alchemists Awakening,False,0,Minimum:OS: Windows 7/8/10Processor: 2 GHzMemory: 4 GB RAMGraphics: OpenGL 2 compatible card with 1 GB of memory nVidia(r) 4XX+/AMD(r) 5XXX+Storage: 2 GB available space,15.99,Mar 21 2016,0
8214,The Metronomicon,False,0,Minimum:OS: Windows 7 8.1 10Processor: Intel Core i3 or equivalentMemory: 2 GB RAMGraphics: 1GB OpenGL 1.5+Storage: 2500 MB available space,15.99,Sep 29 2016,1
7481,GRIP,False,0,Minimum:OS: Windows 7 64bitProcessor: 2.4 Ghz+ Dual CoreMemory: 4 GB RAMGraphics: Geforce 560 or Radeon 6850DirectX: Version 11Storage: 2 GB available spaceAdditional Notes: Microsoft Xbox Controller for Windows(r) (or equivalent) is recommended.,15.99,Feb 2 2016,0
10468,The Amazing Shinsengumi: Heroes in Love,False,0,Minimum:OS: Windows 7Processor: 1.8 GHz Pentium 4Memory: 1 GB RAMDirectX: Version 9.0cStorage: 1 GB available spaceAdditional Notes: Resolution: 1280x720,15.99,Jul 26 2016,0
11905,Princess Maker 2 Refine,False,0,Minimum:OS: Windows(r) XP or higherProcessor: Intel Pentium 3 or higherMemory: 256 MB RAMGraphics: 32MB or greater graphics cardStorage: 2 GB available spaceSound Card: Direct Sound,15.99,Sep 28 2016,0
10326,Flight 787 - Advanced,False,0,Minimum:OS: Windows 7Processor: Intel Core 2 DuoMemory: 4 GB RAMGraphics: 512 MBStorage: 1453 MB available spaceSound Card: RequiredAdditional Notes: Keyboard + Mouse,15.99,Jun 21 2016,0
4236,FINAL FANTASY IV,False,0,Minimum:OS: Windows Vista 7 8Processor: Pentium 4 2.4 GHzMemory: 2 GB RAMDirectX: Version 10Storage: 750 MB available space,15.99,Sep 17 2014,0
87,X3: Terran Conflict,False,73,Minimum:OS: Windows 10 / 8 / 7 / Vista SP1 / XP SP2Processor: Pentium(r) IV or AMD(r) equivalent at 2.0 GHzMemory: 1 GB RAMGraphics: 256 MB 3D DirectX 9 Compatible video card (not onboard) with Pixel Shader 1.1 supportHard Drive: 10GB of free spaceSound: Soundcard (Surround Sound support recommended),15.99,Oct 16 2008,3
6936,FINAL FANTASY VI,False,0,Minimum:OS: Windows Vista / 7 / 8 / 8.1Processor: Pentium 4 2.4 GHzMemory: 2 GB RAMStorage: 950 MB available spaceAdditional Notes: *Anti-aliasing FXAA should be switched on at certain resolutions. Running Final Fantasy VI with an unsupported controller plugged in even as a secondary device can lead the game to crash.,15.99,Dec 16 2015,0
4354,Catacomb Kids,False,0,Minimum:OS: Windows XP / Vista / 7 / 8Processor: 1.2GHz processorMemory: 512 MB RAMGraphics: 256MBStorage: 100 MB available space,15.99,Feb 20 2015,0
5220,Bunny Bash,False,0,Minimum:OS: Windows XP+ 64bitProcessor: SSE2 instruction set supportMemory: 6 GB RAMGraphics: DX9 (shader model 2.0) capabilities; 2GB Video RAM or higherNetwork: Broadband Internet connectionStorage: 4 GB available spaceAdditional Notes: 64bit ONLY,15.99,Apr 28 2016,0
4897,Amazing Frog?,False,0,Minimum:OS: Windows 7Processor: 2.0 GHZ Dual CoreMemory: 2 GB RAMGraphics: 512 MB GraphicsStorage: 400 MB available space,15.99,Nov 21 2014,0
2284,FINAL FANTASY III,False,68,Minimum:OS: Windows Vista 7 8Processor: Pentium 4  2.4 GHzMemory: 2 GB RAMStorage: 800 MB available space,15.99,May 27 2014,0
6935,FINAL FANTASY V,False,0,Minimum:OS: Win Vista 32-bitProcessor: Pentium 4 2.4 GHzMemory: 2 GB RAMDirectX: Version 10,15.99,Sep 24 2015,0
7650,Life in Bunker,False,0,Minimum:OS: Windows 7Processor: 2.4 Ghz Intel Core i5Memory: 4 GB RAMGraphics: NVIDIA GeForce 640MDirectX: Version 9.0Storage: 1 GB available space,15.99,Feb 25 2016,1
4995,runateitsukudon Qian Tu henoDao Biao,False,0,Minimum:OS: Japanese Windows 8(32&64bit)/ 7(32&64bit)/ Vista(32bit) / XP / 2000Memory: 16 MB RAMGraphics: 640x480x256DirectX: Version 8.1Storage: 190 MB available spaceSound Card: DirectSound 8.0+ compatibleAdditional Notes:,15.99,Jan 8 2015,0
7202,A Lenda do Heroi,False,0,Minimum:OS: Windows 7 or HigherProcessor: Intel Pentium 4 3.0GHz ou AMD Athlon 64 3000+ 1.8GHzMemory: 2 GB RAMGraphics: Radeon X600 XT ou GeForce 6800 GTDirectX: Version 9.0cStorage: 1 GB available space,15.99,Mar 24 2016,0
5006,I am Weapon: Revival,False,0,Minimum:OS: 64 Bit Windows 7 8 or 10Processor: 2.6 GHz Intel(r) Core(tm) i5-750 or 3.2 GHz AMD Phenom(tm) II X4 955Memory: 4 GB RAMGraphics: NVIDIA GeForce GTX 460 or AMD Radeon HD5850DirectX: Version 9.0Storage: 5 GB available spaceSound Card: DirectX Compatible soundcard,15.99,Oct 23 2015,1
10469,Office lovers,False,0,Minimum:OS: Windows 7Processor: 1.8 GHz Pentium 4Memory: 1 GB RAMDirectX: Version 9.0cStorage: 1 GB available spaceAdditional Notes: Resolution: 1280x720,15.99,Aug 7 2016,0
7121,Dragonflight,False,0,Minimum:OS: windows 7Processor: 3.1Ghz i5Memory: 4 GB RAMGraphics: GeForce GTX 560Storage: 800 MB available space,15.99,Aug 31 2015,0
8892,Jerry Rice & Nitus Dog Football,False,0,Minimum:OS: Windows XP Service Pack 2 Windows Vista Windows 7Graphics: *Video Card that supports DirectX 9.0 (Vertex shader 1.1 or higher; Pixel shader 2.0 or higher)DirectX: Version 9.0Storage: 1 GB available space,15.99,Feb 11 2016,0
6289,Flying Tigers: Shadows Over China,False,0,Minimum:OS: Windows 7 Windows 8 or Windows 10Processor: AMD or Intel Dual-Core processor running at ~1.8 GHz (minimum AMD Athlon 64 X2 6000+ or Intel Pentium Core 2 Duo E6300).Memory: 2 GB RAMGraphics: Direct X11 compatible NVIDIA ATI/AMD or Intel (dedicated or integrated) graphic card with 512MB of dedicated VRAM (and Shader Model 4.0 support).DirectX: Version 11Storage: 3000 MB available spaceSound Card: DirectX 11 compliant.Additional Notes: To play in HD resolution [1280x720] with an average performance of 30 FPS we recommend the FLAT setting and a Radeon HD 5750 NVIDIA GeForce GTS 250 or Intel HD 4000 graphics card (or above).,15.99,Aug 18 2015,2
10470,Dangerous Relationship,False,0,Minimum:OS: Windows 7Processor: 1.8 GHz Pentium 4Memory: 1 GB RAMDirectX: Version 9.0cStorage: 1 GB available spaceAdditional Notes: Resolution: 1280x720,15.99,Aug 23 2016,0
7079,Pharaonic,False,0,Minimum:OS: Windows XP SP3Processor: Dual Core processorMemory: 2 GB RAMGraphics: DirectX 10 capable hardwareStorage: 1 GB available spaceAdditional Notes: 64bit OS recommended but not required,15.99,Apr 28 2016,0
4307,Pixeluvo,False,0,Minimum:OS: Windows XPProcessor: Intel Pentium 4 AMD Opteron with SSE2 supportMemory: 2 GB RAMStorage: 100 MB available space,15.74,Aug 14 2014,0
3435,Eidolon,False,64,Minimum:OS: Windows XP SP2 Vista 7 8 (64 bit on all versions)Processor: 2.0 GHZMemory: 3 GB RAMGraphics: Shader Model 2 Compatible Graphic CardStorage: 2 GB available space,15.0,Aug 1 2014,0
1446,Renegade Ops,False,76,MinimumOS: Microsoft Windows Vista (Windows XP not supported)Processor: Intel CoreR 2 Duo 2.6 GHz or AMD Phenom X3 2.4GHz or similarMemory: 2GB System memoryGraphics: DX10.1 compatible graphics card with 256 MB memoryDirectX(r): Microsoft DirectX 10.1Hard Drive: 10GB available spaceSound: 100% DirectX 10.1 compatible sound card,15.0,Oct 26 2011,2
7163,Super Slam Dunk Touchdown,False,0,Minimum:OS: Windows 7Processor: Pentium(r) IV or AMD(r) equivalent at 2.0 GHzMemory: 2 GB RAMGraphics: Graphics card with DX9 (shader model 2.0) capabilitiesDirectX: Version 9.0Storage: 120 MB available spaceSound Card: Soundcard required for soundAdditional Notes: Local multiplayer only. Analog game controllers are HIGHLY recommended.,15.0,Dec 16 2015,0
2353,Mushroom 11,False,78,Minimum:OS: Windows XP and upMemory: 2 GB RAMStorage: 500 MB available space,14.99,Oct 15 2015,1
2355,FRACT OSC,False,75,Minimum:OS: Windows 7Processor: Core i5 2.2 GHz or equivalentMemory: 4 GB RAMGraphics: Radeon 5850 or equivalentDirectX: Version 9.0cStorage: 1500 MB available spaceSound Card: RequiredAdditional Notes: Headphones and/or external speakers recommended,14.99,Apr 22 2014,0
9093,Airport Madness 3D,False,0,Minimum:OS: Windows 10 Windows 8 Windows 7 Windows Vista Windows XPProcessor: 1.0 GHZMemory: 512 MB RAMDirectX: Version 8.0Storage: 200 MB available space,14.99,May 25 2016,0
6898,RC Simulation 2.0,False,0,Minimum:OS: Windows XP SP2 (Windows Vista and 7)Processor: Intel CPU AMD 64 CPU (1.6 GHZ)Memory: 1 GB RAMGraphics: 512 MB Pixel Shader 2.0 GPUDirectX: Version 9.0Network: Broadband Internet connectionStorage: 1 GB available spaceAdditional Notes: Any controller or Keyboard supported,14.99,Nov 24 2015,0
6417,OreLight,False,0,Minimum:OS: Win 7Processor: 2.7 Dual coreMemory: 2 GB RAMGraphics: 512MBNetwork: Broadband Internet connectionStorage: 2 GB available spaceAdditional Notes: Disk space depends on how many worlds you save.,14.99,Jun 29 2015,0
10286,Left-Hand Path,False,0,Minimum:OS: Windows 7Processor: Intel i5-4590 / AMD FX 8350 equivalent or greaterMemory: 4 GB RAMGraphics: NVIDIA GeForce(r) GTX 970 / AMD Radeon(tm) R9 290 equivalent or greaterDirectX: Version 9.0Storage: 2 GB available space,14.99,Jun 20 2016,0
4852,Winged Sakura: Mindys Arc,False,0,Minimum:OS: Windows XP (SP3 or newer) / Vista / 7 / 8Processor: SSE2 Instruction Set Support (Any CPU after 2007)Memory: 2 GB RAMGraphics: Shader Model 2.0 (Any GPU after 2007)DirectX: Version 9.0Storage: 1500 MB available spaceAdditional Notes: A widescreen monitor is recommended. (16:9 or 16:10 aspect ratio). Arts native resolution is 1080p. Scaling will occur on any other resolutions.,14.99,Nov 7 2014,1
10542,M.EXE,False,0,Minimum:OS: Windows(r) 7 / Windows(r) 8 / Windows(r) 10 (latest Service Pack)Processor: Intel(r) Core(tm) i3 or AMD Phenom(tm) X3 8650Memory: 4 GB RAMGraphics: NVIDIA(r) GeForce(r) GTX 460 ATI Radeon(tm) HD 4850 or Intel(r) HD Graphics 4400DirectX: Version 10Storage: 4 GB available spaceAdditional Notes: Ill need more community testing to get more accurate data,14.99,Jul 29 2016,0
3401,Purgatory: War of the Damned,False,0,Minimum:OS: Windows Vista SP2 or Windows 7. Windows XP is not supportedProcessor: Intel Core2 Duo E8200 2.66 GHz or AMD Phenom X3 8750 2.4 GHzMemory: 2 GB RAMGraphics: Nvidia GeForce 8800GT 512 MB or ATI Radeon HD 3870 512 MBDirectX: Version 9.0cNetwork: Broadband Internet connectionStorage: 2 GB available spaceSound Card: DirectX 11.0c compatible,14.99,Feb 11 2015,0
2283,Samurai Gunn,False,78,Minimum:OS: Windows 7Memory: 2 GB RAMStorage: 201 MB available space,14.99,Dec 10 2013,0
4114,Savage Lands,False,0,Minimum:OS: Windows 7 64-bit SP1Processor: Intel Core 2 Duo 2.0 GHz or AMD Athlon 64 X2 2.0 GHzMemory: 4 GB RAMGraphics: Intel HD 4000 NVIDIA GeForce GT 430 ATI Radeon HD 6450 or betterDirectX: Version 11Network: Broadband Internet connectionStorage: 2 GB available spaceSound Card: DirectX(r)-compatibleAdditional Notes: Savage Lands is an Early Access game and specifications may change during development.,14.99,Mar 5 2015,0
8873,Rewind,False,0,Minimum:OS: Windows XP SP2 or higher.Processor: 2.0+ GHz processorMemory: 2 GB RAMGraphics: SM3-compatible video cardStorage: 1400 MB available space,14.99,Mar 31 2016,0
625,Command & Conquer 3: Tiberium Wars,False,85,OS: Windows XP/VistaProcessor: 2GHz AMD Athlon(tm) processor or equivalentMemory: 512MB RAM Graphics: ATI Radeon 8500 or Nvidia GeForce 4 or higher video cardHard Drive: 8GBSound: DirectX 9.0c-compatible sound cardOther Requirements: Internet service required to access online features Broadband modem required for 3 to 8 players and voice supportINTERNET CONNECTION ONLINE AUTHENTICATION AND ACCEPTANCE OF END USER LICENSE AGREEMENT REQUIRED TO PLAY. TO ACCESS ONLINE FEATURES YOU MUST REGISTER ONLINE. ONLY ONE REGISTRATION IS AVAILABLE PER GAME. EA ONLINE TERMS & CONDITIONS AND FEATURE UPDATES CAN BE FOUND AT WWW.EA.COM. YOU MUST BE 13+ TO REGISTER WITH EA ONLINE. EA MAY RETIRE ONLINE FEATURES AFTER 30 DAYS NOTICE POSTED ON WWW.EA.COM.,14.99,Nov 13 2009,0
4822,The Interactive Adventures of Dog Mendonca & Pizzaboy(r),False,0,Minimum:OS: Windows Vista/ 7/ 8/ 10Processor: Pentium or compatible 2 cores or higherMemory: 2 GB RAMGraphics: OpenGL 2.1 or higherStorage: 1 GB available spaceSound Card:,14.99,Mar 3 2016,0
2306,Wanderlust Adventures,False,0,Minimum:OS: Windows XP/Vista/7/8 (32- or 64-bit)Processor: 2.0 GhzMemory: 800 MB RAMGraphics: 128mb Video MemoryDirectX: Version 8.0Storage: 300 MB available spaceSound Card: DirectX-compatible sound cardAdditional Notes: 2-button mouse keyboard and speakers.,14.99,Aug 10 2015,1
8114,Sickness,False,0,Minimum:OS: Windows XPProcessor: 1GhzMemory: 1 GB RAMGraphics: DirectX or OpenGL compatible card (capable of 1080p output)Storage: 2 GB available space,14.99,Jan 20 2016,0
6412,Obliteracers,False,78,Minimum:OS: Windows Vista 64-bitProcessor: AMD Athlon X2 2.8 GHZ Intel Core 2 Duo 2.4 GHZMemory: 4 GB RAMGraphics: Nvidia GTS 450 Radeon 5750 1 GBDirectX: Version 10Network: Broadband Internet connectionStorage: 7 GB available spaceSound Card: Onboard,14.99,Feb 23 2016,1
6411,No Time To Explain Remastered,False,0,Minimum:OS: Windows XPProcessor: 1 GHzMemory: 512 MB RAMGraphics: 128 MB,14.99,Jul 17 2015,0
4893,Battle Fleet 2,False,0,Minimum:OS: Windows XPProcessor: 1.5 ghz dual coreMemory: 2 GB RAMGraphics: 128 mb Video CardDirectX: Version 8.0Storage: 500 MB available space,14.99,Nov 20 2014,0
2505,How to Survive,False,60,Minimum:OS: Windows XPProcessor: Intel Core 2 Duo or betterMemory: 4 GB RAMGraphics: Ati 5700 series/NVIDIA GeForce GT240 or equivalentNetwork: Broadband Internet connectionStorage: 7 GB available space,14.99,Aug 29 2014,9
9016,This Is the Police,False,0,Minimum:OS: Windows XP 32Processor: Dual Core CPUMemory: 2 GB RAMGraphics: Geforce 7800 AMD HD 4600 Intel HD3000 or similiarDirectX: Version 9.0Storage: 5 GB available spaceSound Card: DirectX compatible,14.99,Aug 2 2016,0
4112,Mortal Kombat X,False,76,Minimum:OS: 64-bit: Vista Win 7 Win 8 Win 10Processor: Intel Core i5-750 2.67 GHz | AMD Phenom II X4 965 3.4 GHzMemory: 3 GB RAMGraphics: NVIDIA GeForce GTX 460 | AMD Radeon HD 5850DirectX: Version 11Network: Broadband Internet connectionStorage: 36 GB available space,14.99,Apr 13 2015,16
2216,Audiosurf 2,False,76,Minimum:OS: Windows Vista/7/8Processor: 32 or 64-bit Dual Core or betterMemory: 2 GB RAMGraphics: Intel HD3000DirectX: Version 9.0cStorage: 400 MB available space,14.99,May 26 2015,0
4856,Rooms: The Unsolvable Puzzle,False,0,Minimum:OS: Windows XP or laterProcessor: 1.83 GHZ or higherMemory: 2 GB RAMStorage: 250 MB available space,14.99,May 1 2015,1
8562,Dungeon Rushers,False,0,Minimum:OS: Windows VistaProcessor: 13 GHz CPUMemory: 1 GB RAMGraphics: NVIDIA GT 440 or AMD Radeon HD 5550 w/ 512 MBDirectX: Version 9.0cStorage: 1 GB available space,14.99,Sep 6 2016,0
7342,Bit Shifter,False,0,Minimum:OS: Windows VistaProcessor: 2.0GHzMemory: 2 GB RAMGraphics: 512MB OpenGL compatibleStorage: 500 MB available spaceAdditional Notes: Does not like low end AMD graphics-on-chip processors,14.99,Nov 2 2015,1
11983,ShowdownVR,False,0,Minimum:OS: Windows 7Processor: i5-4590Memory: 4 GB RAMGraphics: GTX 970 / R290 or betterDirectX: Version 11Storage: 5 GB available space,14.99,Sep 19 2016,0
2499,Jazzpunk,False,75,Minimum:OS: Windows XP SP2 or higherProcessor: 1.80GHz ProcessorMemory: 2 GB RAMGraphics: Video card with 512MB of VRAMStorage: 2 GB available space,14.99,Feb 7 2014,0
9487,SEUM: Speedrunners from Hell,False,0,Minimum:OS: Windows XP SP2Processor: 1.5 GhzMemory: 1 GB RAMGraphics: 512MB Shader Model 2.0DirectX: Version 9.0cStorage: 2 GB available space,14.99,Jul 28 2016,1
9004,LASTFIGHT,False,0,Minimum:OS: Windows 7 64-bitProcessor: Intel Core i3-4160 @ 3.60GHzMemory: 3 GB RAMGraphics: NVIDIA(r) GeForce(r) GTX 480 GTX 570 GTX 670 or betterDirectX: Version 11Storage: 4 GB available spaceSound Card: DirectX compatible soundcard or onboard chipset,14.99,May 19 2016,1
2199,Dyscourse,False,71,Minimum:OS: Windows XP and upMemory: 2 GB RAMStorage: 600 MB available space,14.99,Mar 25 2015,1
2200,The 39 Steps,False,0,Minimum:OS:Windows XPProcessor:2GHz ProcessorMemory:2 GB RAMGraphics:DirectX 9 512MB cardHard Drive:2 GB HD spaceOther Requirements:Broadband Internet connection,14.99,Apr 25 2013,0
2316,Rogue Legacy,False,85,Minimum:OS:Windows XP/Vista/7Processor:1.6 GhzMemory:1 GB RAMGraphics:X1950 Pro 7900 GTDirectX(r):9.0cHard Drive:400 MB HD spaceAdditional:Only available in desktop mode for Windows 8.,14.99,Jun 27 2013,0
6403,htoL#NiQ: The Firefly Diary,False,0,Minimum:OS: Windows 10/8.1/7/VistaProcessor: Intel Core i3-2310M 2.10 GHzMemory: 2 GB RAMGraphics: Intel HD Graphics FamilyDirectX: Version 11Storage: 2 GB available spaceSound Card: Realtek High Definition Audio,14.99,May 18 2016,0
6891,Proton Pulse,False,0,Minimum:OS: Windows 7Processor: Intel Core i5Memory: 4 GB RAMGraphics: nVidia 980mDirectX: Version 11Storage: 800 MB available space,14.99,Apr 5 2016,0
2320,Guncraft,False,73,Minimum:Memory: 1 GB RAMDirectX: Version 10Storage: 375 MB available space,14.99,Aug 9 2013,6
2202,STRIDER(tm) / sutoraidaFei Long (r),False,78,Minimum:OS: Windows Vista SP2 x64 Windows 7 x64 Windows 8 x64Processor: Intel Core 2 Quad Q9550 2.83GHz / AMD Phenom II X3 720 2.8GHzMemory: 4 GB RAMGraphics: ATI Radeon HD 5770 / GeForce GTX 460 or betterDirectX: Version 11Network: Broadband Internet connectionStorage: 3700 MB available spaceSound Card: DirectX 9.0c CompatibleAdditional Notes: Integrated graphics solutions not supported. Controller recommended.,14.99,Feb 19 2014,0
4160,Retrobooster,False,0,Minimum:OS: Windows XP (with Service Pack 3)Processor: Intel Core 2 Duo | AMD Athlon 64 X2 3.0GHzMemory: 512 MB RAMGraphics: NVidia GeForce 8xxx or 9xxx Go | AMD Radeon HD 4xxx or 7xxxM | Intel HD Graphics 2500Storage: 200 MB available space,14.99,Jul 11 2014,0
2496,Assault Android Cactus,False,79,Minimum:OS: Windows XPProcessor: Core 2 DuoMemory: 2 GB RAMGraphics: Intel HD 4000DirectX: Version 9.0cStorage: 1 GB available space,14.99,Sep 23 2015,1
10533,A Verdant Hue,False,0,Minimum:OS: Windows Vista/7/8Processor: 2.0 GHz Dual Core ProcessorMemory: 1 GB RAMGraphics: GeForce 8800 or equivalentDirectX: Version 9.0cStorage: 100 MB available space,14.99,Jul 26 2016,0
2492,FORCED: Slightly Better Edition,False,72,Minimum:OS: Windows 7 Windows 8Processor: Intel Core 2 Duo AMD Athlon X2 or equal at 1.6GHz or betterMemory: 2 GB RAMGraphics: DirectX 9.0c-compatible SM 3.0-compatibleDirectX: Version 9.0cStorage: 5 GB available spaceSound Card: DirectX 9.0c-compatible 16-bit,14.99,Oct 24 2013,2
2491,Forge Quest,False,0,Minimum:OS: Windows 7Processor: x86-compatible 1.4GHz or faster processorMemory: 300 MB RAMGraphics: OpenGl 3.2 compatible 3D graphics card with at least 256MB memoryStorage: 150 MB available space,14.99,May 29 2015,0
